var1,var2,var3
2585232;287;0
2588159;288;0
2591122;289;0
2594071;290;0
2597031;291;0
2599973;292;0
2602934;293;0
2605888;294;0
2608836;295;0
2611847;296;0
2614727;297;0
2617672;298;0
2620648;299;0
2623634;300;0
2626543;301;0
2629498;302;0
2632457;303;0
2635394;304;0
2638336;305;0
2641294;306;0
2644242;307;0
2647190;308;0
2650151;309;0
2653095;310;0
2656054;311;0
2659002;312;0
2661954;313;0
2664906;314;0
2667929;315;0
2670816;316;0
2673752;317;0
2676694;318;0
2679656;319;0
2682622;320;0
2685567;321;0
2688504;322;0
2691452;323;0
2694402;324;0
2697355;325;0
2700306;326;0
2703259;327;0
2706209;328;0
2709159;329;0
2712109;330;0
2715086;331;0
2718015;332;0
2720983;333;0
2724068;334;0
2726889;335;0
2729840;336;0
2732768;337;0
2735734;338;0
2738675;339;0
2741642;340;0
2744600;341;0
2747540;342;0
2750492;343;0
2753438;344;0
2756560;345;0
2759564;346;0
2762294;347;0
2765237;348;0
2768200;349;0
2771188;350;0
2774106;351;0
2777074;352;0
2780051;353;0
2782938;354;0
2785908;355;0
2788866;356;0
2791798;357;0
2794745;358;0
2797695;359;0
2800651;360;0
2803608;361;0
2806558;362;0
2809506;363;0
2812451;364;0
2815413;365;0
2818368;366;0
2821341;367;0
2824267;368;0
2827199;369;0
2830178;370;0
2833216;371;0
2836086;372;0
2839033;373;0
2842067;374;0
2844924;375;0
2847877;376;0
2850826;377;0
2853762;378;0
2856730;379;0
2859685;380;0
2862688;381;0
2865597;382;0
2868572;383;0
2871488;384;0
2874450;385;0
2877373;386;0
2880345;387;0
2883278;388;0
2886227;389;0
2889194;390;0
2892139;391;0
2895077;392;0
2898041;393;0
2900981;394;0
2903938;395;0
2906882;396;0
2909856;397;0
2912797;398;0
2915744;399;0
2918697;400;0
2921656;401;0
2924606;402;0
2927551;403;0
2930498;404;0
2933439;405;0
2936409;406;0
2939350;407;0
2942308;408;0
2945249;409;0
2948194;410;0
2951168;411;0
2954108;412;0
2957150;413;0
2960077;414;0
2962965;415;0
2965923;416;0
2968869;417;0
2971805;418;0
2974785;419;0
2977729;420;0
2980658;421;0
2983629;422;0
2986576;423;0
2989537;424;0
2992481;425;0
2995425;426;0
2998373;427;0
3001331;428;0
3004275;429;0
3007236;430;0
3010165;431;0
3013132;432;0
3016073;433;0
3019045;434;0
3022052;435;0
3024943;436;0
3027882;437;0
3030825;438;0
3033790;439;0
3036745;440;0
3039683;441;0
3042750;442;0
3045588;443;0
3048533;444;0
3051487;445;0
3054450;446;0
3057405;447;0
3060355;448;0
3063293;449;0
3066252;450;0
3069205;451;0
3072175;452;0
3075106;453;0
3078072;454;0
3081016;455;0
3083953;456;0
3086921;457;0
3089857;458;0
3092799;459;0
3095749;460;0
3098700;461;0
3101649;462;0
3104604;463;0
3107552;464;0
3110535;465;0
3113457;466;0
3116410;467;0
3119359;468;0
3122314;469;0
3125277;470;0
3128232;471;0
3131296;472;0
3134130;473;0
3137080;474;0
3140128;475;0
3142972;476;0
3146030;477;0
3148884;478;0
3151841;479;0
3154844;480;0
